Gene ID,Representative Transcript ID,5' UTR len,3' UTR len,ORF len,5' UTR gc,3' UTR gc,ORF gc,Intron len,Exon junction density
ENSDARG00000069090,ENSDART00000100254,93,999,7472,0.43010752688172044,0.3483483483483483,0.3511777301927195,6420,0.936830835117773
ENSDARG00000069093,ENSDART00000100234,153,1308,22592,0.6013071895424836,0.40061162079510704,0.3821264164305949,18117,2.3459631728045327
ENSDARG00000069099,ENSDART00000127371,261,463,5002,0.41379310344827586,0.30885529157667385,0.3324670131947221,4448,0.9996001599360256
ENSDARG00000069100,ENSDART00000100283,150,410,7488,0.44666666666666666,0.36341463414634145,0.37727029914529914,6311,1.469017094017094
ENSDARG00000069101,ENSDART00000131251,115,107,9694,0.4260869565217391,0.411214953271028,0.3150402310707654,9281,0.30946977511863005
ENSDARG00000069102,ENSDART00000113749,805,343,1312,0.40372670807453415,0.2944606413994169,0.4016768292682927,3838,11.432926829268292
ENSDARG00000069105,ENSDART00000175126,863,2301,7628,0.47740440324449596,0.34810951760104303,0.42789722076560044,5780,2.4908232826428947
ENSDARG00000069106,ENSDART00000147518,410,24,1754,0.3975609756097561,0.5,0.42873432155074115,1230,0.5701254275940707
ENSDARG00000069109,ENSDART00000100301,69,181,4681,0.4782608695652174,0.3756906077348066,0.35441145054475537,3977,0.640888698995941
ENSDARG00000069111,ENSDART00000183005,731,0,51274,0.3898768809849521,0,0.3442373080079728,54550,0.1365214338651168
ENSDARG00000069114,ENSDART00000189905,581,0,21328,0.36316695352839934,0,0.3693735933983496,19457,0.5157539384846211
ENSDARG00000069116,ENSDART00000100321,165,402,3462,0.5333333333333333,0.3656716417910448,0.35008665511265163,3196,0.28885037550548814
ENSDARG00000069118,ENSDART00000100324,178,1407,33721,0.42134831460674155,0.40298507462686567,0.3577296046973696,41203,0.4151715548174728
ENSDARG00000069122,ENSDART00000189372,208,644,4554,0.3942307692307692,0.2686335403726708,0.3407992973210365,4429,0.8783487044356609
ENSDARG00000069129,ENSDART00000182967,899,3876,12243,0.36373748609566187,0.32714138286893707,0.3623294944049661,18184,0.5717552887364208
ENSDARG00000069133,ENSDART00000100386,79,974,2748,0.45569620253164556,0.3932238193018481,0.40101892285298396,1624,0.727802037845706
ENSDARG00000069134,ENSDART00000132911,224,0,69063,0.45982142857142855,0,0.3436717200237464,69810,0.04343859953955084
ENSDARG00000069135,ENSDART00000100396,944,0,2243,0.375,0,0.4342398573339278,3730,0.8916629514043692
ENSDARG00000069139,ENSDART00000007778,387,883,139494,0.38242894056847543,0.362400906002265,0.35935595796234965,136891,0.10753150673147233
ENSDARG00000069142,ENSDART00000178875,559,0,184469,0.35241502683363146,0,0.3585426277585936,181569,0.10299833576373266
ENSDARG00000069143,ENSDART00000100415,0,857,13008,0,0.3663943990665111,0.3371771217712177,12556,0.15375153751537515
ENSDARG00000069147,ENSDART00000100420,203,144,6491,0.46798029556650245,0.3402777777777778,0.3426282545062394,5691,0.46217840086273304
ENSDARG00000069150,ENSDART00000100422,119,455,22011,0.37815126050420167,0.3978021978021978,0.35214211076280044,24483,0.22715914769887785
ENSDARG00000069157,ENSDART00000123820,12,959,15506,0.4166666666666667,0.34932221063607927,0.3625048368373533,14109,0.9028763059460854
ENSDARG00000069160,ENSDART00000145806,446,120,97134,0.43946188340807174,0.5666666666666667,0.34810673914386314,96739,0.03088516894187411
ENSDARG00000069168,ENSDART00000100458,124,1277,9213,0.47580645161290325,0.45653876272513705,0.36329100184521873,6253,0.32562683165092804
ENSDARG00000069171,ENSDART00000134605,344,1819,15139,0.4796511627906977,0.3749312809235844,0.3321883876081643,92575,0.9247638549441839
ENSDARG00000069175,ENSDART00000079757,204,1046,11236,0.35294117647058826,0.3565965583173996,0.3451406194375222,10015,0.9789960840156638
ENSDARG00000069184,ENSDART00000135256,124,1414,64261,0.6693548387096774,0.39957567185289955,0.3531535456964566,63527,0.03112307620485209
ENSDARG00000069185,ENSDART00000178149,0,2625,142546,0,0.3413333333333333,0.34475186957192766,133493,0.2385194954611143
ENSDARG00000069186,ENSDART00000135748,17,232,5214,0.29411764705882354,0.27586206896551724,0.3724587648638282,3646,1.5343306482546988
ENSDARG00000069190,ENSDART00000100497,35,1618,2628,0.42857142857142855,0.3145859085290482,0.4181887366818874,1762,0.380517503805175
ENSDARG00000069192,ENSDART00000143945,64,426,1268,0.40625,0.3474178403755869,0.31703470031545744,933,0.7886435331230284
ENSDARG00000069194,ENSDART00000149688,402,141,35782,0.5049751243781094,0.4397163120567376,0.3875691688558493,45462,0.5868872617517188
ENSDARG00000069196,ENSDART00000179622,526,1,261074,0.4467680608365019,0.0,0.3830676359959245,259263,0.057454974451688026
ENSDARG00000069199,ENSDART00000100514,109,435,19192,0.4036697247706422,0.31494252873563217,0.405377240516882,18371,0.15631513130471028
ENSDARG00000069208,ENSDART00000100532,70,1561,14867,0.5428571428571428,0.36450992953235106,0.3586466671150871,16899,0.6053675926548732
ENSDARG00000069214,ENSDART00000100544,283,55,1028,0.4416961130742049,0.3090909090909091,0.42509727626459143,83481,1.9455252918287937
ENSDARG00000069216,ENSDART00000112405,22,66,3077,0.45454545454545453,0.3333333333333333,0.346766330841729,2250,2.2749431264218396
ENSDARG00000069230,ENSDART00000129535,200,78,10461,0.36,0.3076923076923077,0.33859095688748686,8005,1.7206767995411527
ENSDARG00000069241,ENSDART00000100605,69,324,3855,0.43478260869565216,0.2993827160493827,0.3642023346303502,3445,0.5188067444876784
ENSDARG00000069242,ENSDART00000100592,36,1462,84007,0.6111111111111112,0.3741450068399453,0.34730439130072494,82421,0.19046031878295855
ENSDARG00000069244,ENSDART00000191266,483,183,9144,0.40165631469979296,0.3224043715846995,0.3090551181102362,11309,1.3123359580052494
ENSDARG00000069245,ENSDART00000148809,69,871,14291,0.5362318840579711,0.2973593570608496,0.38877615282345535,13359,0.349870547897278
ENSDARG00000069249,ENSDART00000132727,179,279,10606,0.5307262569832403,0.4050179211469534,0.41542523100132,11719,0.848576277578729
ENSDARG00000069250,ENSDART00000146957,36,0,35467,0.4444444444444444,0,0.3422336256238193,33182,0.3665379084783038
ENSDARG00000069251,ENSDART00000181729,161,34,5445,0.45962732919254656,0.3235294117647059,0.40238751147842056,3440,2.938475665748393
ENSDARG00000069252,ENSDART00000122051,131,1594,6978,0.5038167938931297,0.34190715181932246,0.32559472628260244,5995,0.2866150759529951
ENSDARG00000069254,ENSDART00000173727,338,984,21601,0.5236686390532544,0.4034552845528455,0.386324707189482,20060,0.04629415304846998
ENSDARG00000069260,ENSDART00000100644,156,463,43801,0.358974358974359,0.2591792656587473,0.39058468984726374,42107,0.38811899271706124
ENSDARG00000069261,ENSDART00000125767,12,0,66157,0.5833333333333334,0,0.34684160406306214,64751,0.15115558444306726
ENSDARG00000069262,ENSDART00000100651,155,131,13444,0.45806451612903226,0.3969465648854962,0.35554894376673607,11492,0.8182088664088069
ENSDARG00000069264,ENSDART00000145381,116,1037,22796,0.43103448275862066,0.31436837029893927,0.3632216178276891,19845,0.4386734514827163
ENSDARG00000069265,ENSDART00000100650,73,171,8197,0.4794520547945205,0.27485380116959063,0.3519580334268635,7298,0.3659875564230817
ENSDARG00000069269,ENSDART00000100663,228,248,45389,0.43859649122807015,0.3024193548387097,0.35770781466875234,41778,0.616889554737932
ENSDARG00000069271,ENSDART00000128139,929,2751,6397,0.35091496232508074,0.3456924754634678,0.3565733937783336,4829,0.46896982960762856
ENSDARG00000069274,ENSDART00000060291,112,344,15356,0.3392857142857143,0.32848837209302323,0.34169054441260743,12363,0.9116957541026309
ENSDARG00000069278,ENSDART00000085989,35,108,5794,0.42857142857142855,0.24074074074074073,0.3881601656886434,4352,0.6903693476009666
ENSDARG00000069279,ENSDART00000133514,221,719,7800,0.45248868778280543,0.3741307371349096,0.33525641025641023,9685,0.8974358974358975
ENSDARG00000069280,ENSDART00000100696,169,6330,5185,0.3905325443786982,0.4072669826224329,0.3982642237222758,4742,0.5785920925747349
ENSDARG00000069281,ENSDART00000144697,181,107,4516,0.30939226519337015,0.2897196261682243,0.35562444641275465,3119,1.328609388839681
ENSDARG00000069282,ENSDART00000137918,181,3081,10903,0.4143646408839779,0.3524829600778968,0.36127671283133084,12556,0.27515362744198846
ENSDARG00000069283,ENSDART00000100698,208,452,18304,0.3701923076923077,0.3008849557522124,0.3344624125874126,17102,0.6009615384615385
ENSDARG00000069286,ENSDART00000100706,94,1249,4027,0.39361702127659576,0.3450760608486789,0.3538614353116464,3536,0.7449714427613607
ENSDARG00000069289,ENSDART00000182404,276,0,7395,0.32608695652173914,0,0.36024340770791075,7273,1.2170385395537526
ENSDARG00000069290,ENSDART00000100716,115,238,4577,0.46956521739130436,0.29831932773109243,0.3707668778675989,4658,0.6554511688879179
ENSDARG00000069292,ENSDART00000100714,0,533,11616,0,0.2945590994371482,0.3582128099173554,10267,0.8608815426997245
ENSDARG00000069293,ENSDART00000100725,101,226,7069,0.37623762376237624,0.38495575221238937,0.3645494412222379,5909,0.8487763474324516
ENSDARG00000069294,ENSDART00000100726,48,23,1228,0.3958333333333333,0.5217391304347826,0.3273615635179153,926,0.8143322475570033
ENSDARG00000069295,ENSDART00000138081,76,538,8169,0.4605263157894737,0.36617100371747213,0.3802178969274085,8546,0.9793120332966091
ENSDARG00000069296,ENSDART00000139014,34,333,22311,0.4117647058823529,0.32732732732732733,0.3419389538792524,20617,0.5378512841199409
ENSDARG00000069297,ENSDART00000139608,43,295,12085,0.5348837209302325,0.3593220338983051,0.33322300372362434,10649,0.8274720728175423
ENSDARG00000069298,ENSDART00000191982,900,0,57710,0.29333333333333333,0,0.3550337896378444,55548,0.3812164269623982
ENSDARG00000069301,ENSDART00000100744,85,1081,932,0.43529411764705883,0.29417206290471787,0.5053648068669528,3187,1.0729613733905579
ENSDARG00000069302,ENSDART00000060938,280,1923,35379,0.3964285714285714,0.4342173686947478,0.3485966251165946,60080,0.5370417479295627
ENSDARG00000069305,ENSDART00000138793,302,497,18578,0.5298013245033113,0.37424547283702214,0.3747981483475078,32442,0.37678975131876413
ENSDARG00000069311,ENSDART00000111344,48,400,15945,0.5,0.3975,0.355032925682032,17147,0.31357792411414237
ENSDARG00000069313,ENSDART00000100757,15,126,11432,0.26666666666666666,0.30952380952380953,0.37141357592722185,10023,0.7872638208537438
ENSDARG00000069324,ENSDART00000122184,111,1219,51344,0.4864864864864865,0.37735849056603776,0.3470512620754129,48846,0.40900592084761606
ENSDARG00000069326,ENSDART00000100782,106,126,28649,0.49056603773584906,0.2857142857142857,0.3609201019232783,27307,0.5584837167091347
ENSDARG00000069327,ENSDART00000128951,217,590,3546,0.45161290322580644,0.32372881355932204,0.3090806542583192,2824,0.2820078962210942
ENSDARG00000069328,ENSDART00000100791,456,440,1124,0.38377192982456143,0.3840909090909091,0.5106761565836299,2113,0.889679715302491
ENSDARG00000069329,ENSDART00000133138,165,694,5175,0.5818181818181818,0.35878962536023057,0.3663768115942029,4439,1.1594202898550725
ENSDARG00000069331,ENSDART00000180955,755,0,15128,0.44370860927152317,0,0.382006874669487,14653,0.594923320994183
ENSDARG00000069333,ENSDART00000182145,660,0,9683,0.4287878787878788,0,0.35020138386863575,8361,0.6196426727253951
ENSDARG00000069334,ENSDART00000146335,368,1556,30842,0.5570652173913043,0.36182519280205655,0.36988522145126773,29418,0.42150314506192854
ENSDARG00000069335,ENSDART00000100808,208,1629,7413,0.49038461538461536,0.3228974831184776,0.37447726966140565,7467,1.4838796708485094
ENSDARG00000069339,ENSDART00000155346,25,4321,21437,0.64,0.3198333719046517,0.3827494518822596,19617,0.27988990996874563
ENSDARG00000069342,ENSDART00000146434,243,3284,4694,0.5473251028806584,0.38215590742996347,0.38922028121005536,4020,0.42607584149978694
ENSDARG00000069356,ENSDART00000171813,771,2176,151164,0.496757457846952,0.4209558823529412,0.3479333703791908,201692,0.14553729724008363
ENSDARG00000069360,ENSDART00000100869,257,2025,31365,0.6070038910505836,0.38567901234567903,0.35660768372389606,30853,0.15941335883947075
ENSDARG00000069362,ENSDART00000100876,109,132,914,0.43119266055045874,0.45454545454545453,0.4824945295404814,188,1.0940919037199124
ENSDARG00000069363,ENSDART00000100877,84,1763,469,0.36904761904761907,0.33862733976176973,0.4541577825159915,191,4.264392324093817
ENSDARG00000069368,ENSDART00000100885,221,2286,74438,0.5113122171945701,0.35170603674540685,0.363631478545904,73953,0.026867997528144227
ENSDARG00000069373,ENSDART00000121946,55,380,7196,0.45454545454545453,0.33421052631578946,0.34852695942190104,6762,0.6948304613674263
ENSDARG00000069374,ENSDART00000144045,203,3,20704,0.43349753694581283,0.3333333333333333,0.35683925811437406,19379,0.28979907264296756
ENSDARG00000069375,ENSDART00000100897,145,259,1789,0.31724137931034485,0.29343629343629346,0.3694801565120179,999,1.1179429849077698
ENSDARG00000069376,ENSDART00000100898,404,1057,6936,0.5198019801980198,0.3784295175023652,0.4071510957324106,6226,0.720876585928489
ENSDARG00000069378,ENSDART00000100904,124,2608,62696,0.5483870967741935,0.3562116564417178,0.3517289779252265,61539,0.03189996172004594
ENSDARG00000069379,ENSDART00000147230,65,85,6849,0.38461538461538464,0.36470588235294116,0.33537742736165865,6013,0.7300335815447511
ENSDARG00000069381,ENSDART00000048550,70,164,1152,0.37142857142857144,0.2804878048780488,0.3628472222222222,830,4.340277777777778
ENSDARG00000069382,ENSDART00000100925,71,866,2553,0.5352112676056338,0.29330254041570436,0.37054445750097925,1624,0.7833920877399139
ENSDARG00000069386,ENSDART00000078567,450,231,4839,0.39111111111111113,0.2943722943722944,0.3418061582971688,7027,2.0665426741062203
ENSDARG00000069388,ENSDART00000100936,181,420,18346,0.4585635359116022,0.28809523809523807,0.35430066499509427,17639,0.10901558922925979
ENSDARG00000069397,ENSDART00000056432,273,1238,57955,0.45054945054945056,0.3949919224555735,0.36574928824087655,52217,0.4313691657320335
ENSDARG00000069401,ENSDART00000100967,65,443,25058,0.5076923076923077,0.29571106094808125,0.35421821374411366,23469,0.27935190358368583
ENSDARG00000069402,ENSDART00000140028,956,575,2576,0.46338912133891214,0.3234782608695652,0.4902950310559006,145,0.38819875776397517
ENSDARG00000069407,ENSDART00000135738,136,160,15667,0.47794117647058826,0.31875,0.3575030318503862,21781,0.5744558626412204
ENSDARG00000069409,ENSDART00000101000,156,188,12422,0.40384615384615385,0.31382978723404253,0.3391563355337305,10563,1.7710513604894542
ENSDARG00000069411,ENSDART00000101007,84,347,896,0.35714285714285715,0.3400576368876081,0.5011160714285714,1749,1.1160714285714286
ENSDARG00000069415,ENSDART00000142957,176,342,31659,0.3977272727272727,0.41228070175438597,0.34795792665592723,32775,1.6109163271107743
ENSDARG00000069420,ENSDART00000127581,24,0,49448,0.4583333333333333,0,0.36023701666397023,47718,0.20223264843876396
ENSDARG00000069421,ENSDART00000101036,38,194,4958,0.6052631578947368,0.3247422680412371,0.3303751512706737,4305,0.6050826946349335
ENSDARG00000069422,ENSDART00000101037,145,360,6483,0.4,0.3416666666666667,0.34752429430819065,6031,0.46274872744099954
ENSDARG00000069423,ENSDART00000101038,29,270,32438,0.5862068965517241,0.43333333333333335,0.3749306369073309,31911,0.09248412355878907
ENSDARG00000069425,ENSDART00000101044,163,289,3019,0.4233128834355828,0.3217993079584775,0.37694600861212324,4292,0.9937065253395163
ENSDARG00000069427,ENSDART00000191569,782,1231,311489,0.5127877237851662,0.41186027619821286,0.3568614967088868,310863,0.01926231744941234
ENSDARG00000069428,ENSDART00000101051,57,389,4208,0.42105263157894735,0.3393316195372751,0.35670152091254753,3228,1.6634980988593155
ENSDARG00000069430,ENSDART00000101053,228,1210,21170,0.4780701754385965,0.34049586776859503,0.34189891355692015,53292,0.33065658951346244
ENSDARG00000069432,ENSDART00000099003,494,1085,18521,0.4008097165991903,0.3345622119815668,0.35781005345283734,19576,0.4319421197559527
ENSDARG00000069433,ENSDART00000135313,112,405,14375,0.39285714285714285,0.2962962962962963,0.3476173913043478,16155,0.9043478260869565
ENSDARG00000069435,ENSDART00000101066,319,202,180117,0.4043887147335423,0.4306930693069307,0.358661314589961,177460,0.09438309543241338
ENSDARG00000069438,ENSDART00000101079,137,2052,67629,0.5328467153284672,0.36306042884990253,0.3674754912833252,65953,0.07393278031613656
ENSDARG00000069439,ENSDART00000101077,18,345,7002,0.3888888888888889,0.2782608695652174,0.35904027420736934,6430,0.7140816909454442
ENSDARG00000069440,ENSDART00000101070,191,385,171579,0.5130890052356021,0.4103896103896104,0.353621363919827,169744,0.05828219071098444
ENSDARG00000069441,ENSDART00000156491,0,168,1031,0,0.3333333333333333,0.4481086323957323,0,0.0
ENSDARG00000069445,ENSDART00000140931,108,864,4230,0.3425925925925926,0.3159722222222222,0.39858156028368796,2362,1.1820330969267139
ENSDARG00000069446,ENSDART00000101089,60,48,42563,0.36666666666666664,0.5,0.3626624063153443,40719,0.2584404294810046
ENSDARG00000069450,ENSDART00000101104,694,994,1112,0.43948126801152737,0.5140845070422535,0.52068345323741,13919,0.8992805755395683
ENSDARG00000069451,ENSDART00000138364,197,0,2129,0.5532994923857868,0,0.45843118835133867,264,0.4697040864255519
ENSDARG00000069453,ENSDART00000132058,85,143,4595,0.25882352941176473,0.3986013986013986,0.32187159956474426,4084,1.5233949945593037
ENSDARG00000069459,ENSDART00000173893,0,1585,1253,0,0.4214511041009464,0.48443735035913804,0,0.0
ENSDARG00000069461,ENSDART00000101124,210,382,703,0.43333333333333335,0.32722513089005234,0.38264580369843526,398,2.8449502133712663
ENSDARG00000069463,ENSDART00000101126,275,1307,13773,0.4072727272727273,0.3366488140780413,0.34531329412618894,14680,1.0890873448050533
ENSDARG00000069464,ENSDART00000134182,308,79,1062,0.3246753246753247,0.27848101265822783,0.3192090395480226,1047,2.8248587570621466
ENSDARG00000069467,ENSDART00000142907,237,0,162029,0.5189873417721519,0,0.3584790377031272,158052,0.10491948972097588
ENSDARG00000069469,ENSDART00000101134,123,906,104556,0.5365853658536586,0.29911699779249445,0.36356593595776426,103516,0.07651402119438387
ENSDARG00000069471,ENSDART00000063529,52,1040,8813,0.5384615384615384,0.3076923076923077,0.33915806195393167,8816,0.7942811755361397
ENSDARG00000069472,ENSDART00000187508,67,1361,107985,0.40298507462686567,0.4129316678912564,0.39868500254665,108555,0.04630272723063388
ENSDARG00000069473,ENSDART00000090165,241,472,57734,0.43568464730290457,0.4067796610169492,0.3784343768499495,67329,0.6235493816468631
ENSDARG00000069476,ENSDART00000101152,120,608,10647,0.43333333333333335,0.29605263157894735,0.3428195735888044,9352,0.7513853667699821
ENSDARG00000069478,ENSDART00000184292,259,2711,25392,0.4362934362934363,0.3198081888601992,0.33675960932577187,23497,0.4332073093887839
ENSDARG00000069481,ENSDART00000101175,112,546,89183,0.38392857142857145,0.3058608058608059,0.38542098830494603,88845,0.03363869795813103
ENSDARG00000069482,ENSDART00000101174,377,187,23281,0.40583554376657827,0.3689839572192513,0.3511017567973884,21626,0.38658133241699244
ENSDARG00000069485,ENSDART00000101177,19,1173,5816,0.6842105263157895,0.35038363171355497,0.36021320495185694,5226,0.687757909215956
ENSDARG00000069494,ENSDART00000101201,151,90,2892,0.3576158940397351,0.32222222222222224,0.3651452282157676,2146,0.3457814661134163
ENSDARG00000069495,ENSDART00000148236,152,0,3760,0.4473684210526316,0,0.36409574468085104,4607,1.3297872340425532
ENSDARG00000069496,ENSDART00000077191,136,331,1691,0.3602941176470588,0.35347432024169184,0.3577764636309876,1137,2.3654642223536366
ENSDARG00000069497,ENSDART00000101203,145,207,6110,0.27586206896551724,0.3719806763285024,0.362684124386252,5211,1.3093289689034369
ENSDARG00000069498,ENSDART00000101205,232,758,8556,0.4224137931034483,0.31398416886543534,0.35086489013557737,7497,1.0518934081346425
ENSDARG00000069501,ENSDART00000101208,113,0,18397,0.5309734513274337,0,0.40028265478067077,17444,0.27178344295265533
ENSDARG00000069503,ENSDART00000101211,220,1153,644,0.4772727272727273,0.33304423243712056,0.5031055900621118,99,1.5527950310559007
ENSDARG00000069505,ENSDART00000101217,95,1019,884,0.45263157894736844,0.3562315996074583,0.5237556561085973,0,0.0
ENSDARG00000069507,ENSDART00000101219,33,586,5462,0.3939393939393939,0.34812286689419797,0.344013181984621,4755,0.9154155986818016
ENSDARG00000069515,ENSDART00000101238,141,292,3458,0.475177304964539,0.3287671232876712,0.38345864661654133,3950,0.8675534991324465
ENSDARG00000069518,ENSDART00000101241,43,0,8582,0.27906976744186046,0,0.3592402703332557,7683,0.5826147751106967
ENSDARG00000069521,ENSDART00000101246,97,309,5431,0.4639175257731959,0.36245954692556637,0.376542073283005,4883,0.5523844595838704
ENSDARG00000069525,ENSDART00000065755,0,149,6168,0,0.2751677852348993,0.373378728923476,5311,1.1348897535667963
ENSDARG00000069527,ENSDART00000101263,156,967,5149,0.358974358974359,0.37435367114788004,0.33346280831229363,4640,0.7768498737618955
ENSDARG00000069529,ENSDART00000101274,169,1036,2573,0.5207100591715976,0.32625482625482627,0.3458997279440342,2019,0.777302759424796
ENSDARG00000069537,ENSDART00000101292,70,83,629,0.4714285714285714,0.3855421686746988,0.5023847376788553,1053,1.589825119236884
ENSDARG00000069538,ENSDART00000101295,196,249,10599,0.5714285714285714,0.3172690763052209,0.3722992735163695,8500,0.37739409378243227
ENSDARG00000069540,ENSDART00000101296,357,1844,16775,0.40336134453781514,0.3774403470715835,0.3673323397913562,15708,0.6557377049180328
ENSDARG00000069543,ENSDART00000138161,359,403,224072,0.34818941504178275,0.3598014888337469,0.3563675961298154,222978,0.04462851226391517
ENSDARG00000069545,ENSDART00000136005,293,153,3023,0.42662116040955633,0.24836601307189543,0.3119417796890506,4050,0.9923916639100231
ENSDARG00000069548,ENSDART00000110198,80,134,3193,0.4375,0.30597014925373134,0.3410585656122769,2369,1.5659254619480112
ENSDARG00000069549,ENSDART00000101319,472,270,2656,0.3898305084745763,0.29259259259259257,0.33471385542168675,1841,1.8825301204819276
ENSDARG00000069552,ENSDART00000101328,75,565,404,0.41333333333333333,0.32035398230088497,0.5247524752475248,0,0.0
ENSDARG00000069559,ENSDART00000142702,405,266,11774,0.362962962962963,0.35714285714285715,0.3727705112960761,6696,0.5945303210463734
ENSDARG00000069563,ENSDART00000131053,104,770,7338,0.40384615384615385,0.3064935064935065,0.34927773235213955,6501,1.2264922322158627
ENSDARG00000069566,ENSDART00000131882,113,378,5927,0.36283185840707965,0.3386243386243386,0.3730386367470896,3774,1.5184747764467692
ENSDARG00000069583,ENSDART00000161704,262,1630,23778,0.44656488549618323,0.3226993865030675,0.3660947093952393,22303,0.42055681722600724
ENSDARG00000069589,ENSDART00000101402,98,959,9173,0.6224489795918368,0.3357664233576642,0.38973073149460374,9247,0.6540935353755587
ENSDARG00000069590,ENSDART00000139825,277,292,11320,0.44404332129963897,0.339041095890411,0.37968197879858656,15534,0.7067137809187279
ENSDARG00000069595,ENSDART00000143363,400,2755,14268,0.46,0.37277676950998184,0.4148444070647603,29963,0.3504345388281469
ENSDARG00000069598,ENSDART00000101418,133,0,1373,0.44360902255639095,0,0.4581209031318281,0,0.0
ENSDARG00000069600,ENSDART00000190739,235,781,23718,0.48936170212765956,0.3764404609475032,0.35099924108272196,41858,0.3794586390083481
ENSDARG00000069601,ENSDART00000050177,109,615,20432,0.5779816513761468,0.416260162601626,0.3842012529365701,19140,0.39154267815191857
ENSDARG00000069603,ENSDART00000155880,584,7289,17468,0.5513698630136986,0.3694608313897654,0.37502862376917795,29745,1.0877032287611632
ENSDARG00000069607,ENSDART00000039313,185,510,11789,0.5297297297297298,0.3588235294117647,0.34294681482738143,10848,0.33929934684875734
ENSDARG00000069608,ENSDART00000101431,818,0,35641,0.4449877750611247,0,0.3650290395892371,33188,0.08417272242641902
ENSDARG00000069615,ENSDART00000101449,694,0,10831,0.4048991354466859,0,0.43556052558009506,16936,0.8309482042286032
ENSDARG00000069619,ENSDART00000149155,201,508,13639,0.43781094527363185,0.36023622047244097,0.38345919788840827,11063,0.953149057848816
ENSDARG00000069624,ENSDART00000101462,78,231,1177,0.5128205128205128,0.2597402597402597,0.37892948173322005,767,4.248088360237893
ENSDARG00000069627,ENSDART00000133606,124,66,10307,0.5,0.30303030303030304,0.38333171630930435,14363,0.5821286504317454
ENSDARG00000069630,ENSDART00000101472,172,516,14651,0.4069767441860465,0.32751937984496127,0.3725342980001365,14760,0.7508019930380179
ENSDARG00000069632,ENSDART00000132366,295,253,5522,0.47796610169491527,0.383399209486166,0.35729808040565014,6015,0.7243752263672583
ENSDARG00000069640,ENSDART00000101489,430,305,56632,0.4697674418604651,0.42295081967213116,0.35562932617601356,55442,0.10594716767905071
ENSDARG00000069649,ENSDART00000147086,82,532,4658,0.45121951219512196,0.32706766917293234,0.3522971232288536,4053,0.6440532417346501
ENSDARG00000069654,ENSDART00000175747,760,0,32873,0.39342105263157895,0,0.3795820278039729,37067,0.6692422352690659
ENSDARG00000069660,ENSDART00000101528,94,2839,33130,0.425531914893617,0.34237407537865444,0.3533655297313613,31652,0.30184123151222453
ENSDARG00000069662,ENSDART00000187347,720,0,125710,0.46944444444444444,0,0.36578633362500995,193545,0.03977408320738207
ENSDARG00000069669,ENSDART00000101562,42,237,1298,0.38095238095238093,0.41350210970464135,0.5077041602465331,0,0.0
ENSDARG00000069671,ENSDART00000101565,75,535,2285,0.48,0.33457943925233646,0.3588621444201313,1554,1.75054704595186
ENSDARG00000069672,ENSDART00000101571,275,614,3691,0.38545454545454544,0.3794788273615635,0.38499051747493906,2711,1.896505012191818
ENSDARG00000069673,ENSDART00000154008,127,104,12316,0.4251968503937008,0.28846153846153844,0.3865703150373498,11409,0.974342318934719
ENSDARG00000069674,ENSDART00000101576,138,534,6776,0.36231884057971014,0.2696629213483146,0.36503894547633314,8507,0.5903187721369539
ENSDARG00000069677,ENSDART00000101580,172,420,13821,0.42441860465116277,0.3119047619047619,0.3894797771507127,14729,0.43412198827870635
ENSDARG00000069681,ENSDART00000101582,199,691,6213,0.4623115577889447,0.32127351664254705,0.33767906003540965,5380,1.448575567358764
ENSDARG00000069696,ENSDART00000101616,89,420,8184,0.4157303370786517,0.30952380952380953,0.3684017595307918,5356,0.36656891495601174
ENSDARG00000069698,ENSDART00000101613,245,111,20715,0.4163265306122449,0.40540540540540543,0.37108375573256097,18523,0.9172097513878832
ENSDARG00000069703,ENSDART00000101629,81,22,16636,0.41975308641975306,0.2727272727272727,0.3482207261360904,14879,0.721327242125511
ENSDARG00000069706,ENSDART00000101641,83,332,1067,0.43373493975903615,0.3192771084337349,0.5135895032802249,0,0.0
ENSDARG00000069707,ENSDART00000136849,515,458,533,0.34368932038834954,0.2903930131004367,0.40337711069418386,551,1.8761726078799248
ENSDARG00000069708,ENSDART00000183840,233,870,22192,0.4892703862660944,0.3758620689655172,0.36797043979812544,21467,0.1802451333813987
ENSDARG00000069710,ENSDART00000138992,198,453,20725,0.36363636363636365,0.31567328918322296,0.40545235223160436,17941,0.7237635705669481
ENSDARG00000069715,ENSDART00000101673,78,112,2391,0.5256410256410257,0.38392857142857145,0.38686741948975323,1240,0.41823504809703055
ENSDARG00000069723,ENSDART00000143614,88,57,54412,0.4431818181818182,0.40350877192982454,0.38482320076453724,55164,0.16540469014188047
ENSDARG00000069726,ENSDART00000142833,189,133,42633,0.5238095238095238,0.42105263157894735,0.4046395984331386,42863,0.25801609082166393
ENSDARG00000069728,ENSDART00000101698,113,196,1181,0.49557522123893805,0.30612244897959184,0.4826418289585097,3926,0.8467400508044031
ENSDARG00000069729,ENSDART00000132587,257,95,11113,0.3424124513618677,0.30526315789473685,0.37010708179609464,10232,0.17996940520111582
ENSDARG00000069733,ENSDART00000193644,166,2635,20532,0.42771084337349397,0.3620493358633776,0.3902201441652055,27162,0.24352230664328853
